NEIGHBORHOOD,BUILDING CLASS CATEGORY,TAX CLASS AT PRESENT,ZIP CODE,RESIDENTIAL UNITS,COMMERCIAL UNITS,TOTAL UNITS,LAND SQUARE FEET,GROSS SQUARE FEET,YEAR BUILT,TAX CLASS AT TIME OF SALE,BUILDING CLASS AT TIME OF SALE,SALE PRICE
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"2,643",0,2,R4,"$5,855,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,603",0,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,603",0,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,749",0,2,R4,"$8,112,500.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"2,313",0,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"2,313",0,2,R4,$10.00
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",438,2008,2,R4,"$343,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",647,2008,2,R4,"$392,500.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,048",2008,2,R4,"$442,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",890,2008,2,R4,"$447,500.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",438,2008,2,R4,"$337,500.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",621,2008,2,R4,"$387,500.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",890,2008,2,R4,"$442,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,048",2008,2,R4,"$437,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,093",2008,2,R4,"$437,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",890,2008,2,R4,"$437,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,086",2008,2,R4,"$432,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,093",2008,2,R4,"$432,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822",890,2008,2,R4,"$432,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","2,636",2008,2,R4,"$3,715,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,425",2008,2,R4,"$2,153,598.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,959",2008,2,R4,"$3,487,506.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,370",2008,2,R4,"$2,545,614.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,959",2008,2,R4,"$3,500,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,959",2008,2,R4,"$3,535,270.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,798",2008,2,R4,"$3,665,700.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,798",2008,2,R4,"$3,800,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,798",2008,2,R4,"$3,700,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,959",2008,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,822","1,959",2008,2,R4,"$4,307,187.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"2,274",2008,2,R4,"$5,675,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,816,1959,2,R4,"$945,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,731,1959,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,816,1959,2,R4,"$1,117,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,470,1941,2,R4,"$555,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,818,1941,2,R4,"$800,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,327,1941,2,R4,"$625,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,734,0,2,R4,"$769,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,322",0,2,R4,"$2,000,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,322",0,2,R4,"$1,775,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,535",0,2,R4,"$2,430,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,235",0,2,R4,"$1,900,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,235",0,2,R4,"$1,900,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,518",0,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,235",0,2,R4,"$2,100,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,881",0,2,R4,"$3,025,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,23,0,2,R4,"$12,500.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,23,0,2,R4,"$20,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,891",2005,2,R4,"$2,225,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,891",2005,2,R4,"$2,250,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,131",2002,2,R4,$10.00
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,803",2002,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,803",2002,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,504",2002,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,504",2002,2,R4,"$2,380,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,504",2002,2,R4,"$2,525,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"2,347",2002,2,R4,"$4,100,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"2,347",2002,2,R4,"$4,600,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"17,473","1,162",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,542,1958,2,R4,"$640,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,680,1958,2,R4,"$675,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,563,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,563,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,836,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,836,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,989,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,780,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,780,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,879,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,879,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,353",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,353",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,836,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,474",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,474",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,983,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,983,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,983,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,983,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,341",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,341",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,799",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,799",1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,771,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,771,1958,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,622,1972,2,R4,"$1,089,527.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,555,1972,2,R4,"$977,520.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,"1,053",1972,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,0,560,1972,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"17,573",991,1983,2,R4,"$820,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"17,573","2,244",1983,2,R4,"$2,250,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"17,573","1,153",1983,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"17,573","1,153",1983,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"17,573","1,956",1983,2,R4,"$2,750,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"5,101","1,240",1927,2,R4,"$1,650,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"5,101","1,240",1927,2,R4,"$1,803,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"5,101","1,600",1927,2,R4,"$1,350,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"5,101","2,190",1927,2,R4,"$3,300,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"5,101",91,1927,2,R4,"$121,111.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,955",548,1985,2,R4,"$655,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,955",548,1985,2,R4,"$640,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,955",801,1985,2,R4, $	-   
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,955",548,1985,2,R4,"$820,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"8,955","1,019",1985,2,R4,"$1,250,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"6,957",508,1981,2,R4,"$470,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"6,957",508,1981,2,R4,$10.00
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"6,957",691,1981,2,R4,"$495,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"6,957",605,1981,2,R4,"$539,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"6,957",508,1981,2,R4,"$510,000.00"
MIDTOWN EAST,13 CONDOS - ELEVATOR APARTMENTS,2,10022,1,0,1,"6,957",983,1981,2,R4,"$1,350,000.00"
MIDTOWN EAST,15 CONDOS - 2-10 UNIT RESIDENTIAL,2C,10022,1,0,1,0,"1,165",1901,2,R1,"$1,450,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,0,2,R9,"$950,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,0,2,R9,"$640,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,0,2,R9,"$775,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,0,2,R9, $	-   
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,0,2,R9,"$800,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,0,2,R9,"$970,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$710,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$1,030,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$1,065,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$575,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$641,250.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$580,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$685,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$610,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$875,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$899,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$1,150,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1964,2,R9,"$610,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1931,2,R9,"$340,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1931,2,R9,"$450,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1931,2,R9,"$636,500.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1931,2,R9, $	-   
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1931,2,R9,"$520,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1958,2,R9,"$700,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1958,2,R9, $	-   
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1958,2,R9,"$595,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1958,2,R9,"$660,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1958,2,R9,"$595,000.00"
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1958,2,R9, $	-   
MIDTOWN EAST,17 CONDO COOPS,2,10022,0,0,0,0,0,1958,2,R9,"$495,000.00"
MIDTOWN EAST,21 OFFICE BUILDINGS,4,10017,0,1,1,"31,130","300,000",1905,4,O3,"$142,000,000.00"
MIDTOWN EAST,21 OFFICE BUILDINGS,4,10017,0,1,1,"31,130","300,000",1905,4,O3, $	-   
MIDTOWN EAST,21 OFFICE BUILDINGS,4,10017,0,1,1,"10,081","153,689",1928,4,O6,"$118,500,000.00"
MIDTOWN EAST,22 STORE BUILDINGS,4,10022,0,2,2,"2,008","6,400",1900,4,K2, $	-   
MIDTOWN EAST,22 STORE BUILDINGS,4,10017,0,2,2,"1,365","1,365",1900,4,K1, $	-   
MIDTOWN EAST,33 EDUCATIONAL FACILITIES,4,10022,0,2,2,"5,021","9,429",1910,4,W8,"$11,000,000.00"
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","18,004",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","17,995",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","17,995",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","17,995",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","17,995",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","12,981",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","12,981",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","12,981",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","12,981",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","12,981",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,354",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,354",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,972",2001,4,RA, $	-   
MIDTOWN EAST,42 CONDO CULTURAL/MEDICAL/EDUCATIONAL/ETC,4,10017,0,1,1,"19,701","8,965",2001,4,RA, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1960,4,RB,"$2,498,832.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1960,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1960,4,RB,"$3,023,549.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1960,4,RB,"$1,281,154.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1960,4,RB,"$6,987,505.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1960,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1928,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1928,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1928,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1928,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,0,4,RB,"$3,913,790.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,0,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,0,4,RB,"$800,000.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1928,4,RB, $	-   
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1967,4,RB,"$849,956.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1967,4,RB,"$1,344,558.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1967,4,RB,"$1,615,520.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1967,4,RB,"$5,791,340.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1967,4,RB,"$360,460.00"
MIDTOWN EAST,43 CONDO OFFICE BUILDINGS,4,10017,0,1,1,0,0,1967,4,RB,"$3,514,000.00"
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10017,0,1,1,"70,112","21,306",1928,4,RK,"$91,828,221.00"
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10022,0,1,1,0,"2,046",2014,4,RK, $	-   
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10022,0,1,1,0,"5,921",2014,4,RK, $	-   
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10022,0,1,1,0,"5,442",2014,4,RK, $	-   
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10022,0,1,1,0,"15,788",2014,4,RK, $	-   
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10022,0,1,1,0,477,2014,4,RK, $	-   
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10022,0,1,1,0,"1,435",2014,4,RK, $	-   
MIDTOWN EAST,46 CONDO STORE BUILDINGS,4,10022,0,1,1,0,"7,089",2002,4,RK,"$10,875,000.00"
MIDTOWN EAST,47 CONDO NON-BUSINESS STORAGE,4,10022,0,1,1,0,0,1958,4,RS, $	-   
MIDTOWN EAST,47 CONDO NON-BUSINESS STORAGE,4,10022,0,1,1,0,0,1958,4,RS, $	-   
MIDTOWN EAST,47 CONDO NON-BUSINESS STORAGE,4,10017,0,1,1,0,0,0,4,RS, $	-   
MIDTOWN EAST,47 CONDO NON-BUSINESS STORAGE,4,10022,0,1,1,0,0,2008,4,RS, $	-   
MIDTOWN EAST,47 CONDO NON-BUSINESS STORAGE,4,10022,0,1,1,0,0,2008,4,RS, $	-   
MIDTOWN EAST,47 CONDO NON-BUSINESS STORAGE,4,10022,0,1,1,0,0,2002,4,RS, $	-   
MIDTOWN WEST,07 RENTALS - WALKUP APARTMENTS,2,10036,15,0,15,"2,510","7,497",1920,2,C1, $	-   
MIDTOWN WEST,07 RENTALS - WALKUP APARTMENTS,2,10036,15,0,15,"2,510","7,497",1920,2,C1,"$4,750,000.00"
MIDTOWN WEST,08 RENTALS - ELEVATOR APARTMENTS,2,10036,464,1,465,"13,983","463,143",2001,2,D6,"$290,000,000.00"
MIDTOWN WEST,08 RENTALS - ELEVATOR APARTMENTS,2,10019,48,0,48,"9,205","37,030",1940,2,D5, $	-   
MIDTOWN WEST,08 RENTALS - ELEVATOR APARTMENTS,2,10019,180,4,184,"1,506","600,040",2015,2,D6, $	-   
MIDTOWN WEST,09 COOPS - WALKUP APARTMENTS,2,10036,0,0,0,0,0,1930,2,C6,"$605,000.00"
MIDTOWN WEST,09 COOPS - WALKUP APARTMENTS,2,10036,0,0,0,0,0,1900,2,C6, $	-   
